192,216
223,213
255,208
288,204
321,199
335,194
389,188
422,183
456,177
490,170
453,190
487,184
169,232
201,229
234,227
267,250
301,222
333,219
367,216
401,213
433,210
467,206
501,201
450,226
483,223
167,249
199,248
232,248
266,248
299,248
332,247
366,246
398,246
432,245
466,245
499,244
499,265
268,266
201,267
234,269
266,271
299,273
332,275
365,277
399,279
432,282
466,285
499,288
450,302
483,307
170,282
204,285
235,289
268,293
302,297
335,302
369,306
402,311
435,316
470,322
504,328
